estimated_resident_population_persons_30_june_34_years_pc, overseas_born_population_census_born_southern_eastern_europe_pc, estimated_resident_population_females_30_june_70_74_years_pc, estimated_resident_population_persons_30_june_20_24_years_pc, estimated_resident_population_persons_30_june_60_64_years_num, estimated_resident_population_females_30_june_50_54_years_num, estmd_rsdnt_pltn_smry_stc_30_jne_wrkng_age_agd_15_64_yrs_nm, estimated_resident_population_persons_30_june_65_69_years_pc, estimated_resident_population_females_30_june_40_44_years_pc, estimated_resident_population_females_30_june_34_years_pc, estimated_resident_population_males_30_june_40_44_years_pc, estimated_resident_population_females_30_june_55_59_years_num, estimated_resident_population_males_30_june_males_85_pc, population_density_as_at_30_june_population_density_personskm2, estimated_resident_population_males_30_june_60_64_years_num, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_fmls_ttl_nm, estimated_resident_population_persons_30_june_20_24_years_num, overseas_born_population_census_born_in_south_east_asia_pc, estimated_resident_population_males_30_june_65_69_years_pc, estimated_resident_population_males_30_june_15_19_years_num, estimated_resident_population_males_30_june_50_54_years_num, estimated_resident_population_females_30_june_25_29_years_pc, estimated_resident_population_males_30_june_males_5_9_years_pc, estmd_rsdnt_pltn_smry_stc_30_jne_wrkng_age_agd_15_64_yrs_pc, estimated_resident_population_persons_30_june_5_9_years_pc, estimated_resident_population_females_30_june_females_85_pc, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_prsns_ttl_nm, estimated_resident_population_males_30_june_10_14_years_num, estimated_resident_population_females_30_june_65_69_years_num, religious_affiliation_census_other_religions_pc, estimated_resident_population_persons_30_june_55_59_years_num, estimated_resident_population_males_30_june_15_19_years_pc, estimated_resident_population_females_30_june_40_44_years_num, estimated_resident_population_persons_30_june_0_4_years_num, estimated_resident_population_persons_30_june_34_years_num, estimated_resident_population_females_30_june_20_24_years_pc, estimated_resident_population_persons_30_june_80_84_years_pc, estimated_resident_population_females_30_june_15_19_years_num, estimated_resident_population_males_30_june_males_0_4_years_num, estimated_resident_population_females_30_june_0_4_years_pc, australian_citizenship_census_australian_citizenship_stated_pc, brths_dths_yr_endd_31_dcmbr_and_stndrdsd_dth_rte_pr_1000_ppltn, estimated_resident_population_males_30_june_males_5_9_years_num, speaks_language_english_home_census_a_other_than_at_pc, estimated_resident_population_persons_30_june_50_54_years_pc, estimated_resident_population_females_30_june_10_14_years_pc, estimated_resident_population_females_30_june_75_79_years_pc, estimated_resident_population_persons_30_june_70_74_years_num, estimated_resident_population_females_30_june_females_85_num, estimated_resident_population_females_30_june_25_29_years_num, estimated_resident_population_females_30_june_65_69_years_pc, estimated_resident_population_males_30_june_80_84_years_num, religious_affiliation_census_buddhism_pc, estimated_resident_population_males_30_june_20_24_years_num, internal_overseas_migration_30_june_internal_arrivals_num, estimated_resident_population_males_30_june_20_24_years_pc, estimated_resident_population_females_30_june_20_24_years_num, estimated_resident_population_persons_30_june_10_14_years_num, estimated_resident_population_males_30_june_80_84_years_pc, religious_affiliation_census_no_religion_secular_beliefs_pc, sa2_maincode_2016, estimated_resident_population_males_30_june_60_64_years_pc, estimated_resident_population_persons_30_june_35_39_years_num, religious_affiliation_census_inadequately_described_stated_pc, estimated_resident_population_persons_30_june_5_9_years_num, estimated_resident_population_females_30_june_75_79_years_num, estimated_resident_population_persons_30_june_persons_85_pc, estimated_resident_population_males_30_june_75_79_years_num, brths_dths_yr_endd_31_dcmbr_and_ttl_frtlty_rte_pr_fmle, estimated_resident_population_males_30_june_35_39_years_pc, estimated_resident_population_males_30_june_35_39_years_num, estimated_resident_population_females_30_june_50_54_years_pc, estimated_resident_population_females_30_june_10_14_years_num, estimated_resident_population_males_30_june_males_0_4_years_pc, estimated_resident_population_persons_30_june_25_29_years_pc, estimated_resident_population_females_30_june_60_64_years_pc, estimated_resident_population_persons_30_june_45_49_years_pc, estimated_resident_population_persons_30_june_25_29_years_num, religious_affiliation_census_christianity_pc, estimated_resident_population_persons_30_june_40_44_years_num, australian_citizenship_census_not_an_australian_citizen_pc, overseas_born_population_census_total_born_overseas_pc, internal_overseas_migration_30_june_internal_departures_num, estimated_resident_population_females_30_june_70_74_years_num, estimated_resident_population_persons_30_june_15_19_years_pc, estimated_resident_population_persons_30_june_55_59_years_pc, overseas_born_population_census_north_africa_middle_east_pc, religious_affiliation_census_hinduism_pc, estimated_resident_population_persons_30_june_80_84_years_num, estimated_resident_population_males_30_june_34_years_pc, overseas_born_population_census_born_in_north_east_asia_pc, sa2_name_2016, internal_overseas_migration_30_june_net_internal_migration_num, estimated_resident_population_persons_30_june_0_4_years_pc, internal_overseas_migration_30_june_overseas_arrivals_num, religious_affiliation_census_islam_pc, estimated_resident_population_males_30_june_25_29_years_num, estimated_resident_population_males_30_june_70_74_years_num, estimated_resident_population_persons_30_june_15_19_years_num, estimated_resident_population_persons_30_june_70_74_years_pc, estimated_resident_population_females_30_june_80_84_years_num, estimated_resident_population_males_30_june_34_years_num, estimated_resident_population_males_30_june_70_74_years_pc, estimated_resident_population_persons_30_june_40_44_years_pc, estimated_resident_population_females_30_june_5_9_years_pc, overseas_born_population_census_born_in_americas_pc, estimated_resident_population_persons_30_june_50_54_years_num, overseas_born_population_census_born_southern_central_asia_pc, aboriginal_torres_strait_islander_peoples_census_and_pc, estimated_resident_population_males_30_june_65_69_years_num, religious_affiliation_census_judaism_pc, estimated_resident_population_females_30_june_35_39_years_num, estimated_resident_population_males_30_june_40_44_years_num, estimated_resident_population_males_30_june_45_49_years_pc, estimated_resident_population_males_30_june_55_59_years_pc, estimated_resident_population_persons_30_june_60_64_years_pc, estimated_resident_population_persons_30_june_persons_85_num, australian_citizenship_census_australian_citizen_pc, estimated_resident_population_females_30_june_15_19_years_pc, estimated_resident_population_males_30_june_10_14_years_pc, estimated_resident_population_females_30_june_80_84_years_pc, estimated_resident_population_males_30_june_50_54_years_pc, estimated_resident_population_females_30_june_45_49_years_pc, estimated_resident_population_persons_30_june_35_39_years_pc, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_mls_ttl_nm, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_mdn_age_fmls_yrs, overseas_born_population_census_born_in_north_west_europe_pc, estimated_resident_population_females_30_june_35_39_years_pc, estimated_resident_population_females_30_june_55_59_years_pc, estimated_resident_population_females_30_june_45_49_years_num, internal_overseas_migration_30_june_net_overseas_migration_num, ovrss_brn_ppltn_cnss_ocna_antrctca_excldng_astrla_pc, estimated_resident_population_males_30_june_males_85_num, estimated_resident_population_males_30_june_25_29_years_pc, internal_overseas_migration_30_june_overseas_departures_num, estimated_resident_population_males_30_june_45_49_years_num, births_deaths_year_ended_31_december_and_num, estimated_resident_population_females_30_june_34_years_num, religious_affiliation_census_other_spiritual_beliefs_pc, estimated_resident_population_males_30_june_75_79_years_pc, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_mdn_age_prsns_yrs, estimated_resident_population_persons_30_june_75_79_years_pc, estimated_resident_population_females_30_june_0_4_years_num, estmtd_rsdnt_ppltn_smmry_sttstcs_30_jne_mdn_age_mls_yrs, estimated_resident_population_persons_30_june_65_69_years_num, brths_dths_yr_endd_31_dcmbr_and_nm, estimated_resident_population_females_30_june_60_64_years_num, yr, estimated_resident_population_persons_30_june_10_14_years_pc, estimated_resident_population_persons_30_june_75_79_years_num, estimated_resident_population_females_30_june_5_9_years_num, estimated_resident_population_males_30_june_55_59_years_num, estimated_resident_population_persons_30_june_45_49_years_num, overseas_born_population_census_born_in_sub_saharan_africa_pc
9.2,null,4.3,8.2,993,546,13615,4.3,5.9,9.1,5.1,505,1.2,4208.6,480,9998,1655,null,4.2,667,520,9.5,5.8,67.5,5.7,2.7,20178,509,437,null,1012,6.6,591,1363,1864,6.8,2.1,579,689,6.7,null,null,588,null,5.3,4.9,3.1,818,268,954,4.4,181,null,974,1853,9.6,681,999,1.8,null,"212041460",4.7,1553,null,1147,310,1.9,253,null,7.7,788,5.5,490,6.8,9.9,5.1,5.5,2003,null,1112,null,null,2277,426,6.2,5.0,null,null,418,9.4,null,"Noble Park - West",-424,6.8,838,null,1049,392,1246,4.1,237,954,3.9,5.5,5.6,null,1066,null,null,429,null,765,521,5.5,5.0,4.9,389,null,5.8,5.0,2.4,5.1,5.5,7.7,10180,35.9,null,7.7,5.1,553,509,null,121,10.3,329,558,null,910,null,2.5,34.5,2.8,674,33.2,866,null,513,2019,5.0,563,559,507,1111,null
9.6,null,3.1,8.0,888,610,14417,3.9,6.6,9.4,6.9,541,1.7,3071.5,423,10367,1645,null,3.5,531,517,10.8,5.9,70.0,5.6,2.6,20606,545,449,null,1047,5.2,680,1230,1977,7.6,2.1,531,659,5.5,null,null,600,null,5.5,4.5,2.6,637,267,1118,4.3,197,null,852,2055,8.3,793,1011,1.9,null,"212051319",4.1,1611,null,1148,267,2.1,211,null,7.8,794,5.9,466,6.4,11.4,4.5,6.5,2339,null,1385,null,null,2195,322,5.2,5.1,null,null,439,9.8,null,"Ashwood - Chadstone",-140,6.0,871,null,1221,315,1062,3.1,242,1003,3.1,6.7,5.3,null,1127,null,null,360,null,817,705,6.2,4.9,4.3,437,null,5.1,5.3,2.3,5.0,6.8,7.8,10239,36.0,null,7.9,5.2,706,450,null,170,11.9,421,630,null,974,null,2.1,34.7,2.3,571,33.2,809,null,465,2019,4.9,478,548,506,1336,null
8.6,null,1.4,35.2,519,326,23615,1.5,2.9,8.6,3.3,292,1.2,2927.9,239,13474,9708,null,1.4,1130,305,16.3,2.6,85.7,2.6,1.9,27555,247,221,null,553,8.0,391,880,2374,35.3,1.2,1086,461,3.1,null,null,370,null,2.3,1.6,1.5,364,260,2194,1.6,125,null,4950,1220,35.2,4758,463,0.9,null,"212051320",1.7,1440,null,706,208,1.5,138,null,5.9,827,2.4,216,3.3,16.8,2.1,2.5,4626,null,853,null,null,2560,195,8.0,2.0,null,null,329,8.7,null,"Clayton",-1340,3.2,4952,null,2432,169,2216,1.3,204,1221,1.2,3.1,2.5,null,631,null,null,204,null,613,462,2.6,1.9,1.9,427,null,8.1,1.8,1.5,2.2,2.4,5.2,14081,24.9,null,4.5,2.2,322,2120,null,167,17.3,2832,373,null,1153,null,1.0,24.9,1.3,419,24.9,425,null,280,2019,1.7,346,336,261,695,null
5.9,null,3.5,9.3,1027,718,14093,4.0,7.1,5.8,6.4,618,2.2,2731.2,511,10542,1960,null,3.8,772,667,6.9,6.1,67.2,5.7,2.9,20964,756,453,null,1190,7.4,746,854,1233,8.2,3.0,786,443,3.9,null,null,634,null,6.6,6.3,3.8,691,308,726,4.3,291,null,1095,1706,10.5,865,1418,2.8,null,"212051322",4.9,1300,null,1202,398,2.6,300,null,5.9,613,6.8,662,4.3,7.7,4.9,6.7,1609,null,1418,null,null,2138,374,7.4,5.7,null,null,626,6.0,null,"Glen Waverley - West",-432,4.1,1359,null,883,317,1558,3.3,335,626,3.0,6.8,5.4,null,1385,null,null,394,null,687,672,6.2,5.5,4.9,535,null,7.5,7.3,3.2,6.4,7.2,6.2,10422,39.8,null,6.5,5.9,764,702,null,227,8.5,657,649,null,607,null,2.9,37.6,3.3,411,35.0,847,null,516,2019,6.8,698,568,572,1413,null
5.8,null,4.3,8.4,798,507,10621,4.2,6.5,5.8,5.9,565,3.7,2537.3,380,8327,1385,null,4.0,612,522,6.1,5.9,64.6,6.1,4.0,16452,513,355,null,1085,7.5,539,671,946,7.0,3.7,539,356,3.8,null,null,480,null,6.3,6.2,3.7,631,333,506,4.3,277,null,800,1371,9.8,585,1030,3.4,null,"212051323",4.7,1011,null,1007,307,3.8,254,null,6.1,493,6.1,517,4.4,6.6,5.0,6.8,1089,null,1016,null,null,1698,354,7.0,6.6,null,null,615,5.7,null,"Mount Waverley - North",-327,4.1,760,null,583,277,1151,3.8,338,460,3.4,6.2,6.3,null,1029,null,null,329,null,518,477,6.1,6.4,4.9,632,null,6.5,6.3,4.1,6.4,7.4,6.1,8125,41.4,null,6.2,6.8,618,392,null,299,7.2,368,493,null,486,null,3.1,39.7,3.4,315,37.6,684,null,418,2019,6.3,561,527,520,1111,null
6.6,null,4.1,7.5,945,647,13009,3.9,7.0,6.8,6.2,585,3.1,2326.2,448,10181,1512,null,3.7,653,634,6.5,6.6,64.3,6.2,4.0,20239,655,427,null,1131,6.5,717,1041,1344,6.5,3.2,591,564,4.7,null,null,659,null,6.3,6.4,3.7,787,407,661,4.2,279,null,851,1807,8.5,661,1310,2.8,null,"212051324",4.5,1357,null,1255,380,3.5,297,null,6.7,674,6.4,655,5.6,7.3,4.9,6.8,1470,null,1339,null,null,2054,418,6.1,5.6,null,null,645,6.5,null,"Mount Waverley - South",-247,5.1,844,null,809,369,1244,3.9,366,650,3.7,6.6,5.9,null,1281,null,null,372,null,683,622,6.6,5.4,4.7,716,null,5.8,6.5,3.6,6.3,7.1,6.7,10058,40.6,null,6.7,5.7,719,437,null,309,8.0,407,667,null,694,null,3.0,38.3,3.3,477,36.5,799,null,497,2019,6.5,677,596,546,1386,null
11.8,null,3.5,7.6,380,227,5906,4.0,6.2,11.6,7.0,163,1.2,1859.1,206,3975,652,null,3.9,185,209,9.8,5.3,69.2,5.7,3.3,8530,186,162,null,354,4.1,245,623,1006,6.2,1.6,169,318,7.7,null,null,243,null,5.1,4.2,2.8,290,130,389,4.1,56,null,406,880,8.9,246,353,1.2,null,"213011328",4.5,807,null,484,112,2.2,101,null,9.8,445,5.7,167,7.0,10.6,4.4,5.3,904,null,564,null,null,1120,141,4.2,4.2,null,null,137,11.9,null,"Ardeer - Albion",-240,7.3,373,null,515,149,354,3.4,81,544,3.3,6.6,6.1,null,436,null,null,178,null,362,319,5.5,4.2,4.5,184,null,4.3,4.1,2.0,4.6,5.0,9.5,4555,35.1,null,9.1,4.1,199,227,null,54,11.3,146,250,null,462,null,2.2,34.5,2.5,305,33.9,340,null,174,2019,4.1,213,241,191,449,null
7.5,null,4.9,4.5,799,402,8880,4.7,7.3,7.8,6.9,454,2.8,791.8,403,7179,627,null,4.7,298,443,5.3,6.0,63.4,5.9,4.2,14002,358,344,null,915,4.4,525,890,1046,4.7,2.6,310,443,6.2,null,null,411,null,6.0,4.7,3.8,677,302,382,4.8,158,null,290,1464,4.3,337,699,2.3,null,"213021341",5.9,1179,null,831,274,3.5,229,null,8.8,602,5.6,341,6.5,5.5,5.5,7.8,777,null,998,null,null,1409,354,4.3,6.5,null,null,367,7.1,null,"Altona",55,6.4,217,null,395,323,608,4.8,209,486,4.7,7.1,5.9,null,845,null,null,320,null,577,473,7.9,6.8,5.7,491,null,4.3,5.2,2.9,6.5,7.6,8.4,6823,42.0,null,8.0,6.3,545,131,null,189,5.8,86,541,null,560,null,3.4,41.6,3.6,447,41.1,664,null,396,2019,5.0,503,420,461,1086,null
8.9,null,3.2,10.4,993,740,16873,3.5,6.5,8.7,6.5,593,2.1,2366.5,466,12037,2495,null,3.2,610,660,9.0,5.8,70.1,5.5,3.4,24068,548,452,null,1175,5.1,777,1309,2145,10.2,2.2,583,667,5.3,null,null,700,null,5.8,5.0,2.8,746,406,1088,3.8,243,null,1271,1996,10.6,1224,1146,2.0,null,"212051326",3.9,1871,null,1329,341,2.7,302,null,8.0,965,6.1,598,5.5,10.0,4.4,6.8,2414,null,1557,null,null,2310,388,5.0,4.9,null,null,530,9.2,null,"Oakleigh - Huntingdale",-314,5.4,1084,null,1326,358,1193,3.1,287,1101,3.0,6.5,5.2,null,1400,null,null,384,null,906,780,6.8,4.8,4.1,656,null,4.8,4.6,2.4,5.5,6.7,7.8,12031,36.2,null,7.5,4.9,812,659,null,250,11.0,425,818,null,1044,null,2.5,35.0,2.7,642,34.1,836,null,527,2019,4.8,643,629,582,1630,null
7.7,null,3.8,8.6,570,347,6240,4.5,5.2,7.7,4.7,324,0.4,2514.9,293,4497,754,null,4.5,264,306,8.1,5.2,70.8,5.2,1.3,8816,251,202,null,640,6.1,232,536,681,7.9,1.3,315,265,6.0,null,null,224,null,7.4,5.2,2.2,328,57,364,4.5,54,null,399,733,9.2,355,483,1.3,null,"213011331",6.8,537,null,455,101,0.8,89,null,6.4,275,7.7,232,6.1,8.8,6.2,7.0,779,null,433,null,null,897,171,6.6,7.3,null,null,113,7.8,null,"Delahey",-164,6.1,140,null,415,157,579,3.7,59,335,3.6,4.9,5.1,null,653,null,null,196,null,262,201,6.1,7.3,6.5,73,null,7.0,5.8,1.3,7.1,7.8,6.1,4319,37.5,null,5.8,7.2,351,85,null,16,9.6,55,263,null,346,null,2.1,36.2,2.2,271,35.1,398,null,277,2019,5.5,190,231,316,614,null
6.5,null,2.1,8.5,535,379,7582,3.5,8.5,6.4,6.9,333,0.2,2415.5,282,5325,909,null,3.4,416,323,7.5,7.4,71.2,7.1,0.5,10643,431,191,null,665,7.8,455,644,690,8.2,0.4,400,310,6.3,null,null,395,null,6.6,7.3,1.1,266,29,402,3.6,13,null,474,744,8.9,435,818,0.2,null,"213011329",5.3,743,null,751,57,0.4,65,null,6.8,362,7.1,387,5.8,7.6,4.8,8.3,812,null,822,null,null,842,113,7.7,6.2,null,null,46,6.6,null,"Cairnlea",-98,6.1,157,null,410,153,816,2.5,33,349,2.9,7.7,6.7,null,702,null,null,181,null,381,367,8.3,6.2,5.0,42,null,7.5,8.1,0.6,6.1,8.4,7.0,5318,35.1,null,7.2,6.3,446,95,null,13,7.7,62,442,null,341,null,1.2,34.2,1.1,334,33.3,372,null,253,2019,7.7,122,356,332,888,null
8.3,null,4.5,5.8,1308,713,13904,5.1,6.2,8.5,6.4,754,1.3,1940.6,653,10350,1195,null,4.7,511,644,8.0,5.4,68.0,5.6,2.0,20454,525,564,null,1423,5.1,637,1304,1695,5.0,1.7,503,692,5.9,null,null,549,null,6.6,4.6,2.7,844,208,829,5.4,143,null,675,1506,6.7,520,1005,1.4,null,"213021342",6.5,1550,null,1137,275,1.6,263,null,7.8,789,6.9,480,6.8,8.4,6.3,6.6,1718,null,1286,null,null,1802,466,5.0,7.0,null,null,342,8.0,null,"Altona Meadows",-296,6.4,366,null,889,378,1014,4.1,199,812,3.7,6.3,5.7,null,1357,null,null,479,null,761,649,6.5,6.6,6.4,337,null,4.9,5.2,1.9,6.4,6.8,7.6,10104,40.0,null,7.4,7.3,703,223,null,129,8.8,143,655,null,883,null,2.6,38.6,2.6,612,37.3,1043,null,655,2019,4.9,538,588,669,1358,null
8.9,null,2.7,5.4,908,612,13462,3.4,9.0,9.1,9.2,626,1.4,2212.8,431,9956,1062,null,3.3,447,581,6.2,7.4,68.8,7.2,2.2,19563,503,343,null,1231,4.7,898,1511,1732,5.2,1.2,434,790,7.2,null,null,715,null,6.1,5.5,1.8,534,221,618,3.4,97,null,540,2025,5.6,522,1051,1.0,null,"213021344",4.5,1830,null,1412,178,1.8,168,null,9.2,882,6.1,548,8.2,6.4,4.8,8.1,1261,null,1779,null,null,2038,269,4.5,6.3,null,null,234,8.6,null,"Newport",-13,7.7,366,null,643,265,881,2.7,137,829,2.8,9.1,7.0,null,1193,null,null,314,null,948,881,8.1,6.3,4.6,356,null,4.4,5.2,1.4,6.0,8.1,9.4,9607,37.8,null,9.5,6.3,804,190,null,135,6.7,176,781,null,903,null,1.7,37.4,1.8,721,37.0,657,null,477,2019,5.4,346,697,605,1585,null
9.4,null,3.0,6.8,1195,716,19120,3.8,6.8,9.4,7.6,656,0.5,1355.5,554,14314,1955,null,3.5,812,775,8.3,8.9,66.1,8.6,0.9,28920,911,585,null,1266,5.6,970,2467,2715,6.1,1.0,790,1254,8.5,null,null,1299,null,5.2,6.4,1.8,868,132,1187,4.1,153,null,1079,2241,7.4,876,1831,1.0,null,"213011330",3.8,2702,null,2496,261,0.7,284,null,9.3,1358,5.0,920,8.6,7.9,4.5,6.3,2297,null,2074,null,null,2812,426,5.5,4.4,null,null,291,9.4,null,"Deer Park - Derrimut",-571,8.5,704,null,1110,442,1602,3.0,138,1368,3.0,7.2,8.4,null,1491,null,null,507,null,1344,1104,6.2,4.2,4.1,210,null,5.5,6.2,1.0,5.3,6.4,9.3,14606,33.6,null,9.4,4.6,915,428,null,78,7.6,276,908,null,1347,null,1.9,33.4,1.9,1213,33.1,1092,null,641,2019,6.3,545,1197,610,1823,null
7.0,null,4.8,6.5,989,442,8963,6.6,5.6,6.5,5.1,514,1.4,1806.1,464,6920,901,null,6.1,420,415,6.9,5.6,64.8,5.6,1.8,13834,372,494,null,934,6.1,389,807,973,6.1,2.1,384,402,5.9,null,null,389,null,6.2,5.6,2.7,696,128,475,7.1,148,null,477,964,6.9,424,762,2.1,null,"213011332",6.7,863,null,777,188,1.6,218,null,6.6,454,6.4,390,5.8,7.7,7.6,6.0,1063,null,745,null,null,1213,335,5.8,6.8,null,null,284,7.5,null,"Keilor Downs",-249,5.8,173,null,588,361,804,5.0,136,521,5.2,5.4,5.6,null,857,null,null,421,null,409,356,5.7,6.1,7.1,224,null,5.5,5.4,2.0,6.0,6.4,6.2,6914,41.6,null,5.9,7.4,442,105,null,96,8.5,68,392,null,452,null,3.2,39.8,2.9,405,38.2,915,null,525,2019,5.5,406,388,420,834,null
7.1,null,4.9,7.0,898,439,9478,6.6,6.6,6.8,6.0,448,0.9,3314.5,400,7262,1031,null,6.5,440,446,7.4,6.3,64.5,6.1,1.2,14691,500,479,null,861,5.9,477,989,1049,6.2,1.4,437,489,6.9,null,null,471,null,6.0,5.7,2.5,706,85,536,6.6,90,null,580,1195,7.8,451,914,1.2,null,"213011333",5.4,994,null,890,182,1.0,208,null,6.6,494,6.0,414,6.6,7.7,6.9,5.6,1137,null,924,null,null,1470,356,6.0,5.9,null,null,210,7.5,null,"Kings Park (Vic.)",-275,6.7,293,null,601,350,877,4.8,120,556,4.7,6.3,5.8,null,885,null,null,484,null,500,447,5.3,5.6,6.1,151,null,6.0,6.7,1.7,6.0,5.9,6.8,7429,38.8,null,6.9,6.2,428,178,null,66,8.1,115,394,null,493,null,2.8,37.4,2.7,500,35.7,963,null,498,2019,6.2,390,419,413,822,null
9.3,null,4.5,8.1,1106,582,14355,4.7,5.6,9.0,5.1,520,1.5,3341.5,546,10605,1768,null,4.6,611,589,9.0,5.9,65.9,5.7,2.5,21795,523,521,null,1099,5.5,589,1562,2021,7.4,2.4,561,826,6.9,null,null,658,null,5.4,5.0,3.4,906,268,959,4.9,231,null,978,2024,8.7,790,1050,2.1,null,"213011334",4.9,1488,null,1248,358,2.0,322,null,7.1,789,5.5,527,7.4,10.0,5.3,5.4,2186,null,1160,null,null,2608,480,5.4,5.0,null,null,521,9.5,null,"St Albans - North",-584,7.2,780,null,1227,426,1172,4.2,290,1068,3.8,5.3,5.6,null,1171,null,null,512,null,699,571,5.0,5.2,5.1,440,null,5.3,4.7,2.7,5.3,5.9,6.8,11190,36.3,null,6.6,4.9,622,474,null,172,11.0,306,562,null,953,null,2.9,34.7,3.1,736,33.7,1033,null,560,2019,4.8,680,590,579,1184,null
4.7,null,4.3,6.5,1094,749,11275,5.4,7.4,4.9,6.3,666,1.5,2350.8,530,8666,1116,null,5.5,608,672,4.7,6.9,65.3,6.6,3.1,17270,675,457,null,1347,7.1,645,811,816,5.5,1.7,474,439,4.3,null,null,595,null,8.2,6.6,2.8,735,269,408,5.3,126,null,639,1443,7.4,477,1249,1.5,null,"213021346",6.2,979,null,1146,246,2.3,193,null,5.4,463,8.6,574,5.1,4.9,6.5,8.0,841,null,1190,null,null,1340,375,6.3,7.8,null,null,288,4.6,null,"Williamstown",103,4.7,361,null,433,360,1082,4.3,162,395,4.2,6.9,6.4,null,1421,null,null,469,null,516,545,7.5,7.9,6.3,401,null,5.5,7.8,1.9,7.8,8.5,5.7,8604,44.2,null,6.0,7.7,740,187,null,132,5.0,174,649,null,421,null,2.2,42.6,2.5,372,40.5,926,null,564,2019,7.2,439,551,681,1389,null
8.3,null,4.1,10.2,1028,524,12579,4.8,5.4,8.0,5.2,473,1.4,2961.7,489,8841,1890,null,4.3,563,531,8.7,5.5,67.8,5.2,2.4,18554,462,463,null,989,5.8,473,1191,1532,8.6,2.2,496,596,6.7,null,null,530,null,5.7,4.7,3.3,757,212,769,5.2,196,null,1132,2055,11.7,758,877,2.0,null,"213011335",5.0,1148,null,969,293,1.9,246,null,6.2,600,5.9,415,6.1,9.9,6.1,5.7,1845,null,975,null,null,2474,361,5.7,5.3,null,null,413,8.5,null,"St Albans - South",-419,6.4,662,null,1076,396,1059,4.1,217,821,4.1,5.3,5.0,null,1055,null,null,420,null,548,502,5.2,5.3,5.5,346,null,5.6,4.8,2.5,5.5,6.3,6.2,9713,37.0,null,6.2,5.4,555,402,null,134,11.1,260,503,null,711,null,2.5,34.7,2.9,595,32.7,883,null,539,2019,4.7,539,439,516,1058,null
10.9,null,3.4,8.6,503,245,7594,3.4,5.8,9.9,7.0,253,1.4,2248.7,244,5033,910,null,3.1,253,313,11.5,5.8,71.4,5.7,2.7,10641,189,189,null,518,4.5,290,741,1164,8.4,1.3,216,381,7.2,null,null,324,null,5.2,5.0,2.5,298,138,577,3.8,63,null,488,1083,8.7,422,440,1.1,null,"213011336",4.4,946,null,602,124,2.0,123,null,9.7,543,4.9,251,6.8,11.6,5.1,5.7,1231,null,685,null,null,1369,172,4.4,4.9,null,null,138,11.9,null,"Sunshine",-286,7.0,511,null,654,126,469,2.8,75,668,2.2,6.4,5.5,null,558,null,null,176,null,403,395,5.8,4.7,4.7,216,null,4.3,3.4,1.5,5.6,5.7,8.9,5608,33.9,null,8.0,5.0,285,311,null,78,11.7,200,325,null,496,null,2.2,33.8,2.3,360,33.8,365,null,259,2019,4.1,247,278,265,610,null
8.3,null,2.7,8.5,617,465,9171,3.5,6.6,8.0,6.9,405,0.5,3242.0,305,6365,1083,null,3.3,482,393,8.5,6.1,71.7,5.8,2.1,12799,400,232,null,786,7.5,417,813,1056,7.3,1.0,462,417,6.2,null,null,390,null,6.7,6.0,1.8,360,134,541,3.6,72,null,619,1028,9.6,464,784,1.1,null,"213011339",4.7,879,null,739,115,1.3,72,null,6.8,435,7.3,384,6.5,9.1,4.9,7.2,1168,null,858,null,null,1303,171,7.4,6.1,null,null,133,8.5,null,"Sydenham",-275,6.4,417,null,627,189,944,2.8,61,547,2.9,6.7,5.5,null,858,null,null,215,null,444,441,6.5,5.9,4.8,165,null,7.3,6.2,1.0,6.1,7.9,6.9,6434,35.9,null,7.0,6.4,504,254,null,31,9.7,163,418,null,509,null,1.1,34.1,1.5,396,32.8,447,null,312,2019,6.1,187,349,381,922,null
5.2,null,3.8,8.4,1341,838,12953,5.2,5.6,5.1,4.9,834,1.0,992.4,671,9127,1547,null,5.4,717,730,7.2,4.7,70.7,4.6,1.7,18323,586,445,null,1628,7.8,512,778,945,8.1,1.4,617,393,4.2,null,null,436,null,8.6,6.0,2.3,728,155,657,4.9,119,null,805,1044,8.8,742,1133,1.3,null,"213011340",7.3,857,null,839,210,1.4,237,null,4.5,412,9.2,547,4.3,7.6,7.3,7.5,1391,null,961,null,null,1320,347,7.3,8.9,null,null,253,5.3,null,"Taylors Lakes",-276,4.2,177,null,734,381,1334,4.0,134,484,4.1,5.2,4.4,null,1568,null,null,499,null,445,449,7.1,8.6,7.3,248,null,6.8,6.4,1.5,7.9,7.9,4.7,9196,43.4,null,4.9,9.1,725,107,null,93,8.0,70,656,null,461,null,2.6,42.0,2.4,385,40.4,944,null,670,2019,6.2,447,403,794,1381,null
